iteration;version;taille;conf;grain;temps;
1;semi_local;512;guns;8;18.951
1;semi_local;512;guns;16;18.964
1;semi_local;512;guns;32;18.965
1;semi_local;512;guns;64;18.955
1;semi_local;512;random;8;18.959
1;semi_local;512;random;16;18.951
1;semi_local;512;random;32;18.961
1;semi_local;512;random;64;18.966
1;semi_local;1024;guns;8;71.501
1;semi_local;1024;guns;16;71.857
1;semi_local;1024;guns;32;71.857
1;semi_local;1024;guns;64;71.875
1;semi_local;1024;random;8;71.855
1;semi_local;1024;random;16;71.841
1;semi_local;1024;random;32;71.132
1;semi_local;1024;random;64;71.146
1;semi_local;2048;guns;8;240.795
1;semi_local;2048;guns;16;214.964
1;semi_local;2048;guns;32;215.170
1;semi_local;2048;guns;64;214.955
1;semi_local;2048;random;8;216.403
1;semi_local;2048;random;16;216.633
1;semi_local;2048;random;32;216.865
1;semi_local;2048;random;64;216.835
1;semi_local;4096;guns;8;858.027
1;semi_local;4096;guns;16;857.992
1;semi_local;4096;guns;32;857.975
1;semi_local;4096;guns;64;858.163
1;semi_local;4096;random;8;859.023
1;semi_local;4096;random;16;860.585
1;semi_local;4096;random;32;865.463
1;semi_local;4096;random;64;865.558
2;semi_local;512;guns;8;14.634
2;semi_local;512;guns;16;14.640
2;semi_local;512;guns;32;14.648
2;semi_local;512;guns;64;14.655
2;semi_local;512;random;8;14.636
2;semi_local;512;random;16;14.639
2;semi_local;512;random;32;14.648
2;semi_local;512;random;64;14.650
2;semi_local;1024;guns;8;71.863
2;semi_local;1024;guns;16;69.724
2;semi_local;1024;guns;32;69.741
2;semi_local;1024;guns;64;69.731
2;semi_local;1024;random;8;69.990
2;semi_local;1024;random;16;69.732
2;semi_local;1024;random;32;69.753
2;semi_local;1024;random;64;69.733
2;semi_local;2048;guns;8;269.975
2;semi_local;2048;guns;16;216.608
2;semi_local;2048;guns;32;216.898
2;semi_local;2048;guns;64;216.787
2;semi_local;2048;random;8;217.929
2;semi_local;2048;random;16;239.253
2;semi_local;2048;random;32;218.725
2;semi_local;2048;random;64;218.650
2;semi_local;4096;guns;8;864.683
2;semi_local;4096;guns;16;864.857
2;semi_local;4096;guns;32;864.968
2;semi_local;4096;guns;64;864.987
2;semi_local;4096;random;8;864.832
2;semi_local;4096;random;16;864.795
2;semi_local;4096;random;32;955.254
2;semi_local;4096;random;64;865.522
3;semi_local;512;guns;8;14.638
3;semi_local;512;guns;16;14.640
3;semi_local;512;guns;32;14.648
3;semi_local;512;guns;64;14.650
3;semi_local;512;random;8;14.635
3;semi_local;512;random;16;14.643
3;semi_local;512;random;32;14.647
3;semi_local;512;random;64;14.664
3;semi_local;1024;guns;8;55.936
3;semi_local;1024;guns;16;69.216
3;semi_local;1024;guns;32;71.874
3;semi_local;1024;guns;64;71.880
3;semi_local;1024;random;8;71.157
3;semi_local;1024;random;16;71.429
3;semi_local;1024;random;32;71.168
3;semi_local;1024;random;64;71.171
3;semi_local;2048;guns;8;264.879
3;semi_local;2048;guns;16;218.397
3;semi_local;2048;guns;32;218.628
3;semi_local;2048;guns;64;218.459
3;semi_local;2048;random;8;218.916
3;semi_local;2048;random;16;219.130
3;semi_local;2048;random;32;219.088
3;semi_local;2048;random;64;218.942
3;semi_local;4096;guns;8;866.151
3;semi_local;4096;guns;16;865.670
3;semi_local;4096;guns;32;865.896
3;semi_local;4096;guns;64;865.926
3;semi_local;4096;random;8;865.770
3;semi_local;4096;random;16;866.234
3;semi_local;4096;random;32;866.345
3;semi_local;4096;random;64;866.063
4;semi_local;512;guns;8;14.638
4;semi_local;512;guns;16;14.635
4;semi_local;512;guns;32;14.652
4;semi_local;512;guns;64;14.657
4;semi_local;512;random;8;14.646
4;semi_local;512;random;16;14.640
4;semi_local;512;random;32;14.646
4;semi_local;512;random;64;14.665
4;semi_local;1024;guns;8;55.947
4;semi_local;1024;guns;16;65.895
4;semi_local;1024;guns;32;66.500
4;semi_local;1024;guns;64;71.051
4;semi_local;1024;random;8;71.920
4;semi_local;1024;random;16;71.903
4;semi_local;1024;random;32;71.894
4;semi_local;1024;random;64;71.912
4;semi_local;2048;guns;8;272.151
4;semi_local;2048;guns;16;218.998
4;semi_local;2048;guns;32;219.222
4;semi_local;2048;guns;64;219.004
4;semi_local;2048;random;8;218.780
4;semi_local;2048;random;16;219.029
4;semi_local;2048;random;32;219.040
4;semi_local;2048;random;64;218.791
4;semi_local;4096;guns;8;866.335
4;semi_local;4096;guns;16;865.915
4;semi_local;4096;guns;32;867.303
4;semi_local;4096;guns;64;872.981
4;semi_local;4096;random;8;872.912
4;semi_local;4096;random;16;872.766
4;semi_local;4096;random;32;872.632
4;semi_local;4096;random;64;872.992
5;semi_local;512;guns;8;14.756
5;semi_local;512;guns;16;14.769
5;semi_local;512;guns;32;14.772
5;semi_local;512;guns;64;14.784
5;semi_local;512;random;8;14.768
5;semi_local;512;random;16;14.768
5;semi_local;512;random;32;14.776
5;semi_local;512;random;64;14.775
5;semi_local;1024;guns;8;56.173
5;semi_local;1024;guns;16;64.769
5;semi_local;1024;guns;32;65.521
5;semi_local;1024;guns;64;70.078
5;semi_local;1024;random;8;71.950
5;semi_local;1024;random;16;68.454
5;semi_local;1024;random;32;68.474
5;semi_local;1024;random;64;68.460
5;semi_local;2048;guns;8;257.169
5;semi_local;2048;guns;16;219.114
5;semi_local;2048;guns;32;219.066
5;semi_local;2048;guns;64;219.063
5;semi_local;2048;random;8;218.835
5;semi_local;2048;random;16;218.825
5;semi_local;2048;random;32;219.101
5;semi_local;2048;random;64;219.051
5;semi_local;4096;guns;8;870.241
5;semi_local;4096;guns;16;872.656
5;semi_local;4096;guns;32;872.721
5;semi_local;4096;guns;64;872.902
5;semi_local;4096;random;8;872.832
5;semi_local;4096;random;16;872.864
5;semi_local;4096;random;32;873.011
5;semi_local;4096;random;64;873.029
